source_csv_row,mgrs_tile,mgrs_tile_normalized,Delta_Date,product_path,centroid_x_utm,centroid_y_utm,centroid_inside_mgrs_geometry,point_class
48661,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,640373.6492047854,5363050.187246712,TRUE,Inside mgrs_de 32UPU
48662,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,641116.381131925,5362043.543311564,TRUE,Inside mgrs_de 32UPU
48663,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,641856.3559798137,5361013.341983708,TRUE,Inside mgrs_de 32UPU
48664,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,642564.1887565252,5360002.768168865,TRUE,Inside mgrs_de 32UPU
48665,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636591.7961209753,5368996.862670467,TRUE,Inside mgrs_de 32UPU
48666,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637378.324558305,5368030.376800471,TRUE,Inside mgrs_de 32UPU
48667,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,638170.4095445388,5367033.504564037,TRUE,Inside mgrs_de 32UPU
48668,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,638942.4753050557,5366030.817030423,TRUE,Inside mgrs_de 32UPU
48669,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,639691.8154991237,5365037.122143774,TRUE,Inside mgrs_de 32UPU
48670,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,640432.9490683583,5364034.602925183,TRUE,Inside mgrs_de 32UPU
48671,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,641171.7130141184,5363000.761055489,TRUE,Inside mgrs_de 32UPU
48672,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,641880.3228766114,5361989.349532197,TRUE,Inside mgrs_de 32UPU
48673,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635906.1738308475,5370985.026450952,TRUE,Inside mgrs_de 32UPU
48674,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636693.5068655361,5370017.5789724905,TRUE,Inside mgrs_de 32UPU
48675,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637485.2129997355,5369020.615183862,TRUE,Inside mgrs_de 32UPU
48676,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,638260.0330065968,5368019.255787642,TRUE,Inside mgrs_de 32UPU
48677,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,639008.2299510522,5367028.220835004,TRUE,Inside mgrs_de 32UPU
48678,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,639751.1924314622,5366021.523911036,TRUE,Inside mgrs_de 32UPU
48679,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,640490.6178890876,5364989.716865453,TRUE,Inside mgrs_de 32UPU
48680,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,641200.2253993598,5363974.856460183,TRUE,Inside mgrs_de 32UPU
48681,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636012.5919653006,5372005.55911482,TRUE,Inside mgrs_de 32UPU
48682,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637584.0574313136,5370010.592018514,TRUE,Inside mgrs_de 32UPU
48683,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,638334.01450547,5369015.513011362,TRUE,Inside mgrs_de 32UPU
48684,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,639076.267226215,5368012.145455943,TRUE,Inside mgrs_de 32UPU
48685,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,639818.738891638,5366981.63587317,TRUE,Inside mgrs_de 32UPU
48686,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,640528.2315778356,5365964.0664893985,TRUE,Inside mgrs_de 32UPU
48687,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634552.4281782362,5374957.398794024,TRUE,Inside mgrs_de 32UPU
48688,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635341.218126918,5373989.9144935375,TRUE,Inside mgrs_de 32UPU
48689,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636137.7291837824,5372992.786191251,TRUE,Inside mgrs_de 32UPU
48690,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636913.0232923047,5371996.744266456,TRUE,Inside mgrs_de 32UPU
48691,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637664.4090994013,5371006.363271247,TRUE,Inside mgrs_de 32UPU
48692,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,638407.0406210758,5369998.153294916,TRUE,Inside mgrs_de 32UPU
48693,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,639150.9933294114,5368969.015946386,TRUE,Inside mgrs_de 32UPU
48694,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,639862.5074878205,5367955.469134179,TRUE,Inside mgrs_de 32UPU
48695,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633886.7804187563,5376941.643742678,TRUE,Inside mgrs_de 32UPU
48696,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634671.5051909381,5375974.942857601,TRUE,Inside mgrs_de 32UPU
48697,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635466.6034796195,5374977.781769541,TRUE,Inside mgrs_de 32UPU
48698,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636245.0896698288,5373978.408923281,TRUE,Inside mgrs_de 32UPU
48699,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636996.2618595307,5372991.910898984,TRUE,Inside mgrs_de 32UPU
48700,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637740.2687803085,5371986.37001987,TRUE,Inside mgrs_de 32UPU
48701,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,638482.9910618267,5370955.77469625,TRUE,Inside mgrs_de 32UPU
48702,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,639193.8500183995,5369942.795346774,TRUE,Inside mgrs_de 32UPU
48703,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633220.2056325994,5378953.041191502,TRUE,Inside mgrs_de 32UPU
48704,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634006.5111640326,5377971.856793923,TRUE,Inside mgrs_de 32UPU
48705,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634798.7327729726,5376972.405062481,TRUE,Inside mgrs_de 32UPU
48706,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635577.882754348,5375972.88270044,TRUE,Inside mgrs_de 32UPU
48707,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636330.8025937777,5374987.750269541,TRUE,Inside mgrs_de 32UPU
48708,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637075.4203585876,5373987.58353598,TRUE,Inside mgrs_de 32UPU
48709,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637819.378917312,5372955.65554508,TRUE,Inside mgrs_de 32UPU
48710,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,638529.6693971234,5371942.536698231,TRUE,Inside mgrs_de 32UPU
48711,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632555.5585807983,5380958.071639483,TRUE,Inside mgrs_de 32UPU
48712,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633345.5020585869,5379990.875222557,TRUE,Inside mgrs_de 32UPU
48713,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634136.6829028396,5378980.889101782,TRUE,Inside mgrs_de 32UPU
48714,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634913.3555539027,5377979.840848569,TRUE,Inside mgrs_de 32UPU
48715,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635664.7832497539,5376991.1143333195,TRUE,Inside mgrs_de 32UPU
48716,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636411.6196419345,5375987.538838799,TRUE,Inside mgrs_de 32UPU
48717,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637155.9874882665,5374960.875988262,TRUE,Inside mgrs_de 32UPU
48718,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637867.0011263378,5373949.156230328,TRUE,Inside mgrs_de 32UPU
48719,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,631889.4512070223,5382957.53863107,TRUE,Inside mgrs_de 32UPU
48720,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632681.0638677253,5381996.102507436,TRUE,Inside mgrs_de 32UPU
48721,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633476.6635821331,5381006.470614787,TRUE,Inside mgrs_de 32UPU
48722,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634253.7452516414,5379992.351714807,TRUE,Inside mgrs_de 32UPU
48723,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635001.7397223157,5378996.663970896,TRUE,Inside mgrs_de 32UPU
48724,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635745.6740568941,5377990.879882173,TRUE,Inside mgrs_de 32UPU
48725,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636488.5975847692,5376962.144316359,TRUE,Inside mgrs_de 32UPU
48726,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,637200.9438414383,5375946.235402222,TRUE,Inside mgrs_de 32UPU
48727,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,631212.2995589547,5384949.74661245,TRUE,Inside mgrs_de 32UPU
48728,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632001.5359452642,5383983.898532868,TRUE,Inside mgrs_de 32UPU
48729,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632802.0108156122,5382990.077004366,TRUE,Inside mgrs_de 32UPU
48730,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633577.2884902236,5381997.6095664,TRUE,Inside mgrs_de 32UPU
48731,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634325.0809574449,5380994.501601807,TRUE,Inside mgrs_de 32UPU
48732,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635068.3926591672,5379979.030180604,TRUE,Inside mgrs_de 32UPU
48733,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635808.4891616317,5378946.812560313,TRUE,Inside mgrs_de 32UPU
48734,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,636520.2048260716,5377933.553907689,TRUE,Inside mgrs_de 32UPU
48735,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630519.7019946945,5386918.912266047,TRUE,Inside mgrs_de 32UPU
48736,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,631312.562822972,5385959.965745291,TRUE,Inside mgrs_de 32UPU
48737,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632110.1638634359,5384965.897841412,TRUE,Inside mgrs_de 32UPU
48738,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632887.3476801983,5383963.383822967,TRUE,Inside mgrs_de 32UPU
48739,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633638.5921801989,5382976.646010607,TRUE,Inside mgrs_de 32UPU
48740,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634380.8940992054,5381967.247432093,TRUE,Inside mgrs_de 32UPU
48741,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635122.1944719196,5380925.226402824,TRUE,Inside mgrs_de 32UPU
48742,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635832.3916033945,5379908.43859755,TRUE,Inside mgrs_de 32UPU
48743,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630618.6967199704,5387929.246041987,TRUE,Inside mgrs_de 32UPU
48744,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,631418.0109069146,5386941.9016394755,TRUE,Inside mgrs_de 32UPU
48745,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632197.516744659,5385942.037027441,TRUE,Inside mgrs_de 32UPU
48746,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632949.6068446287,5384946.941239676,TRUE,Inside mgrs_de 32UPU
48747,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633695.5205955014,5383942.359543493,TRUE,Inside mgrs_de 32UPU
48748,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634435.0125048031,5382908.631195873,TRUE,Inside mgrs_de 32UPU
48749,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,635144.4581267089,5381883.559913908,TRUE,Inside mgrs_de 32UPU
48750,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,629136.6944120312,5390865.321207678,TRUE,Inside mgrs_de 32UPU
48751,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,629929.9407940308,5389902.19416401,TRUE,Inside mgrs_de 32UPU
48752,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630727.6972334181,5388911.307641768,TRUE,Inside mgrs_de 32UPU
48753,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,631510.9644061355,5387925.572026098,TRUE,Inside mgrs_de 32UPU
48754,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632264.1114766739,5386938.045887505,TRUE,Inside mgrs_de 32UPU
48755,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633009.4282029682,5385925.907052105,TRUE,Inside mgrs_de 32UPU
48756,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633749.5655940718,5384892.64804533,TRUE,Inside mgrs_de 32UPU
48757,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,634461.7445924034,5383868.946015466,TRUE,Inside mgrs_de 32UPU
48758,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,628453.5145271855,5392853.45749362,TRUE,Inside mgrs_de 32UPU
48759,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,629244.4445471207,5391887.383016355,TRUE,Inside mgrs_de 32UPU
48760,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630040.7757262753,5390888.96800445,TRUE,Inside mgrs_de 32UPU
48761,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630822.0260083027,5389894.4393478865,TRUE,Inside mgrs_de 32UPU
48762,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,631580.1078064868,5388914.221561921,TRUE,Inside mgrs_de 32UPU
48763,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632325.3932838324,5387915.692776152,TRUE,Inside mgrs_de 32UPU
48764,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633070.1182466708,5386881.021682803,TRUE,Inside mgrs_de 32UPU
48765,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633782.7463112192,5385864.107073336,TRUE,Inside mgrs_de 32UPU
48766,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,628562.3390150581,5393878.212027082,TRUE,Inside mgrs_de 32UPU
48767,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,629356.5146744305,5392877.588831529,TRUE,Inside mgrs_de 32UPU
48768,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630137.1526735068,5391877.452860082,TRUE,Inside mgrs_de 32UPU
48769,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630890.7778017026,5390890.360977001,TRUE,Inside mgrs_de 32UPU
48770,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,631640.9692337433,5389882.8230192,TRUE,Inside mgrs_de 32UPU
48771,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632386.116101893,5388866.567458139,TRUE,Inside mgrs_de 32UPU
48772,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,633100.6766178044,5387853.880102508,TRUE,Inside mgrs_de 32UPU
48773,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,627090.7106882732,5396841.897838706,TRUE,Inside mgrs_de 32UPU
48774,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,627877.7684114402,5395871.0217587985,TRUE,Inside mgrs_de 32UPU
48775,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,628673.9532010554,5394860.94610655,TRUE,Inside mgrs_de 32UPU
48776,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630206.307454084,5392870.076929741,TRUE,Inside mgrs_de 32UPU
48777,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,630952.7538300505,5391863.168649624,TRUE,Inside mgrs_de 32UPU
48778,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,631699.0863958559,5390839.326785503,TRUE,Inside mgrs_de 32UPU
48779,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,632414.6587218005,5389826.34921115,TRUE,Inside mgrs_de 32UPU
48780,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,626400.529751911,5398807.923542882,TRUE,Inside mgrs_de 32UPU
48781,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,627190.4518432416,5397847.5896838745,TRUE,Inside mgrs_de 32UPU
48782,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,627989.1032449111,5396849.544965011,TRUE,Inside mgrs_de 32UPU
48783,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,628767.1373293772,5395839.82047104,TRUE,Inside mgrs_de 32UPU
48784,32UPU,32UPU,2022-05-14,data/geodes_wasp_zips/32UPU/2022/SENTINEL2X_20220515-000000-000_L3A_T32UPU_C_V4-0,629520.0290867005,5394849.823558613,TRUE,Inside mgrs_de 32UPU
